workload1,workload2,"(LS10, BE90)","(LS20, BE80)","(LS30, BE70)","(LS40, BE60)","(LS50, BE50)","(LS60, BE40)","(LS70, BE30)","(LS80, BE20)","(LS90, BE10)","(LS100, BE100)"
wav2vec2-base-960h_batch2-inf,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(29.735454130154906, 27.14805485586342)"
wav2vec2-base-960h_batch2-inf,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(27.063812716696752, 35.05522553249159)"
wav2vec2-base-960h_batch2-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(27.785337179556958, 33.71860606587295)"
wav2vec2-base-960h_batch2-inf,bert-base-cased_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(32.280111455759425, 38.15247925785588)"
wav2vec2-base-960h_batch16-inf,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(65.77916992952233, None)"
wav2vec2-base-960h_batch16-inf,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(65.93406593406593, None)"
wav2vec2-base-960h_batch16-inf,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(65.56343577620173, None)"
wav2vec2-base-960h_batch16-inf,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(34.110147350820355, 50.18367741519689)"
wav2vec2-base-960h_batch16-inf,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(35.3063768056719, 48.286411178634914)"
wav2vec2-base-960h_batch16-inf,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(53.451690648340374, 64.19345974168728)"
wav2vec2-base-960h_batch16-inf,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(54.43822773325268, 51.53547476173667)"
wav2vec2-base-960h_batch16-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(52.674378951234225, 65.34448516042406)"
wav2vec2-base-960h_batch16-inf,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(38.75624104009096, 26.777087646652866)"
wav2vec2-base-960h_batch16-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 64.56346294937637)"
wav2vec2-base-960h_batch16-inf,bert-base-cased_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(41.184041184041185, 37.55144032921811)"
wav2vec2-base-960h_batch8-inf,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(33.67014795178924, 2.0454289775923256)"
wav2vec2-base-960h_batch8-inf,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(33.83229142153603, 2.001695881232711)"
wav2vec2-base-960h_batch8-inf,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(36.003731031804506, 1.6094224368118806)"
wav2vec2-base-960h_batch8-inf,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(32.70144601706607, 50.173437718139546)"
wav2vec2-base-960h_batch8-inf,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(33.91930612560985, 48.5019620870793)"
wav2vec2-base-960h_batch8-inf,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(51.12131593653571, 64.24642464246425)"
wav2vec2-base-960h_batch8-inf,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(51.93084718818309, 51.45374449339207)"
wav2vec2-base-960h_batch8-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(50.648548486720195, 65.45709281961472)"
wav2vec2-base-960h_batch8-inf,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(36.88433745622202, 26.681336817494156)"
wav2vec2-base-960h_batch8-inf,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(64.51612903225806, None)"
wav2vec2-base-960h_batch8-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(34.750825894426086, 33.80968978738237)"
wav2vec2-base-960h_batch8-inf,bert-base-cased_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(40.225960643118746, 37.05113564268494)"
whisper-large-v2_batch16-inf,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(1.8997735057766107, 1.9089164838192212)"
whisper-large-v2_batch16-inf,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(1.837170117146298, 1.861055746840447)"
whisper-large-v2_batch16-inf,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(1.8278308010260775, 1.6264433986518962)"
whisper-large-v2_batch16-inf,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(1.9604239416773876, 60.98420571726928)"
whisper-large-v2_batch16-inf,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 83.23831242873432)"
whisper-large-v2_batch16-inf,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(3.1125376908861004, 71.85039370078741)"
whisper-large-v2_batch16-inf,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 64.07021393307734)"
whisper-large-v2_batch16-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(3.6019810895992794, 68.05535324107792)"
whisper-large-v2_batch16-inf,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 53.601031497513354)"
whisper-large-v2_batch16-inf,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 65.93291951384904)"
whisper-large-v2_batch16-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(2.0345017589963126, 43.789030170792266)"
whisper-large-v2_batch16-inf,bert-base-cased_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 87.09917971662938)"
whisper-large-v2_batch8-inf,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(1.8410530433078454, 1.916856355576854)"
whisper-large-v2_batch8-inf,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(1.8106171507820326, 1.8742422119922517)"
whisper-large-v2_batch8-inf,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(1.8425434569476649, 1.6542644208084862)"
whisper-large-v2_batch8-inf,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(2.14190093708166, 61.921802518223984)"
whisper-large-v2_batch8-inf,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(2.2857142857142856, 84.96708253009858)"
whisper-large-v2_batch8-inf,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(3.113648157758173, 71.36964956768811)"
whisper-large-v2_batch8-inf,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 67.80448159758505)"
whisper-large-v2_batch8-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(3.090647279879184, 68.13177198022547)"
whisper-large-v2_batch8-inf,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 53.655388586706)"
whisper-large-v2_batch8-inf,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 65.96578025149454)"
whisper-large-v2_batch8-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(2.1292876867285493, 43.919556276647924)"
whisper-large-v2_batch8-inf,bert-base-cased_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 88.12433982194055)"
whisper-large-v2_batch2-inf,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(1.5850020815432813, 1.9852834891868993)"
whisper-large-v2_batch2-inf,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(1.5841516986380366, 2.023696723662822)"
whisper-large-v2_batch2-inf,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(1.688809787136046, 1.6583936946845916)"
whisper-large-v2_batch2-inf,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(1.708509325613402, 64.34995799071665)"
whisper-large-v2_batch2-inf,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(1.9893074723361932, 84.55496434647266)"
whisper-large-v2_batch2-inf,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(2.6318262994642354, 71.79960043030583)"
whisper-large-v2_batch2-inf,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 64.30301695661748)"
whisper-large-v2_batch2-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(2.5899160365930074, 68.87401598018693)"
whisper-large-v2_batch2-inf,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 53.53693312482752)"
whisper-large-v2_batch2-inf,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 65.97938144329896)"
whisper-large-v2_batch2-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(1.826408202233199, 43.7027164016595)"
whisper-large-v2_batch2-inf,bert-base-cased_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 88.09775230049782)"
vit-base-patch16-224_batch8-inf,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(64.22231997308977, 3.1034994237988203)"
vit-base-patch16-224_batch8-inf,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(63.479072622412055, 3.05015424075422)"
vit-base-patch16-224_batch8-inf,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(65.63446205920853, 2.5549310168625445)"
vit-base-patch16-224_batch8-inf,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(62.648159955531575, 78.81640433895103)"
vit-base-patch16-224_batch8-inf,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(64.90652783881546, 77.48955085251775)"
vit-base-patch16-224_batch8-inf,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(78.17182817182818, 78.38926174496645)"
vit-base-patch16-224_batch8-inf,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(76.01421135255723, 56.73758865248227)"
vit-base-patch16-224_batch8-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(75.65099920808683, 76.63287734146901)"
vit-base-patch16-224_batch8-inf,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(67.74595267745953, 42.29036477256213)"
vit-base-patch16-224_batch8-inf,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(64.49909806854679, 51.86934628581614)"
vit-base-patch16-224_batch8-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(64.34176111595465, 50.27643400138217)"
vit-base-patch16-224_batch8-inf,bert-base-cased_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(69.15287725364287, 66.46181859565266)"
vit-base-patch16-224_batch2-inf,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(51.40908903629846, 3.059468417362483)"
vit-base-patch16-224_batch2-inf,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(51.44141079950115, 2.995132909022838)"
vit-base-patch16-224_batch2-inf,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(52.72248073479779, 2.5312845377731823)"
vit-base-patch16-224_batch2-inf,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(50.96153846153846, 77.29468599033817)"
vit-base-patch16-224_batch2-inf,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(53.98576402797892, 74.85020346694864)"
vit-base-patch16-224_batch2-inf,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(62.78079234494428, 75.06667952055015)"
vit-base-patch16-224_batch2-inf,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(55.290901991409605, 53.95916104592072)"
vit-base-patch16-224_batch2-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(61.92419464539665, 77.06137529483563)"
vit-base-patch16-224_batch2-inf,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(55.259926320098245, 40.543364681295714)"
vit-base-patch16-224_batch2-inf,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(52.40025602730958, 50.929774666374975)"
vit-base-patch16-224_batch2-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(51.9588485919152, 49.11185182059829)"
vit-base-patch16-224_batch2-inf,bert-base-cased_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(60.78178694158076, 64.01403047243232)"
vit-base-patch16-224_batch16-inf,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(65.0307800922413, 3.123349332843396)"
vit-base-patch16-224_batch16-inf,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(65.5776971955155, 2.6025193833474902)"
vit-base-patch16-224_batch16-inf,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(67.17282553875933, 2.5382925223488724)"
vit-base-patch16-224_batch16-inf,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(64.10459170225104, 79.66442724141459)"
vit-base-patch16-224_batch16-inf,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(66.53728860548932, 78.73272665992585)"
vit-base-patch16-224_batch16-inf,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(78.31918883697277, 76.98138078760917)"
vit-base-patch16-224_batch16-inf,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(78.2543265613243, 57.58233090120292)"
vit-base-patch16-224_batch16-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(78.58902866035534, 78.34588231348414)"
vit-base-patch16-224_batch16-inf,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(69.75978940440935, 41.93385690611716)"
vit-base-patch16-224_batch16-inf,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(65.63322350235511, 52.14002553248673)"
vit-base-patch16-224_batch16-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(66.24158696422246, 50.37652557777201)"
vit-base-patch16-224_batch16-inf,bert-base-cased_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(72.22767419038273, 69.37514849132812)"
albert-base-v2_batch2-train,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(11.661238992539868, 1.959025401692773)"
albert-base-v2_batch2-train,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(11.860177782478475, 1.9700981748665234)"
albert-base-v2_batch2-train,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(13.216875239198703, 1.689973982531128)"
albert-base-v2_batch2-train,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(12.519410873947471, 49.53297780981966)"
albert-base-v2_batch2-train,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(13.30113059610067, 47.356470969834575)"
albert-base-v2_batch2-train,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(20.718651120454247, 63.6182902584493)"
albert-base-v2_batch2-train,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(21.40309155766944, 51.745525429735956)"
albert-base-v2_batch2-train,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(20.469379919370322, 64.68226498684757)"
albert-base-v2_batch2-train,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(15.18178186176588, 25.420397466695785)"
albert-base-v2_batch2-train,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(12.86430798427545, 34.02986383669174)"
albert-base-v2_batch2-train,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(13.28374070138151, 32.971702121632724)"
albert-base-v2_batch2-train,bert-base-cased_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(16.219809439397295, 35.945097556471964)"
albert-base-v2_batch8-train,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(14.127018873630712, 1.9241967325850071)"
albert-base-v2_batch8-train,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(14.458010168107768, 1.8174153356129092)"
albert-base-v2_batch8-train,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(15.842311834268186, 1.6374163707875917)"
albert-base-v2_batch8-train,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(14.890646812470916, 47.658879934713866)"
albert-base-v2_batch8-train,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(15.739257608468556, 45.70087058593368)"
albert-base-v2_batch8-train,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(24.17611505713151, 62.36151525668063)"
albert-base-v2_batch8-train,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(25.010780508840018, 50.89768171518215)"
albert-base-v2_batch8-train,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(23.742380395295857, 64.01841625673138)"
albert-base-v2_batch8-train,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(17.35913488901537, 25.51960010523546)"
albert-base-v2_batch8-train,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(15.29657236016719, 33.32665273284279)"
albert-base-v2_batch8-train,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(15.654391435532943, 31.986809563066775)"
albert-base-v2_batch8-train,bert-base-cased_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(18.52814671267193, 35.36607521346817)"
albert-base-v2_batch16-train,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(14.690838655004388, 1.834820446898578)"
albert-base-v2_batch16-train,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(14.838158612885024, 1.8873767894812794)"
albert-base-v2_batch16-train,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(16.285401664164482, 1.6220148099427836)"
albert-base-v2_batch16-train,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(15.050718594231851, 47.143822968486695)"
albert-base-v2_batch16-train,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(15.614929935367448, 45.2450125895797)"
